user_id,module_id,user_skill,words_on_slide,time_on_task_sec,interaction_rate,completed,test_score,pre_assessment_score,sim_completed,sim_time_on_task,baseline_retention,sim_retention
572,5,0.472,129,39.8,4,1,0.576,0.49294700836477723,1,39.8,0.1152,0.43199999999999994
572,6,0.472,271,83.6,4,1,0.629,0.37354659495180315,1,83.6,0.1258,0.47175
572,7,0.472,484,149.3,6,0,,0.47140452907872704,1,134.37,,
572,8,0.472,525,162.0,4,0,,0.5504002779310748,1,145.8,,
573,1,0.219,416,173.6,5,0,,0.20017386649136934,1,156.24,,
573,2,0.219,494,206.1,12,0,,0.3383112945851028,1,185.49,,
573,3,0.219,398,166.1,1,0,,0.3211515392781864,1,149.49,,
573,4,0.219,599,249.9,6,0,,0.31089148546583295,0,224.91,,
573,5,0.219,106,44.2,2,1,0.464,0.1730343227727003,1,44.2,0.09280000000000001,0.34800000000000003
573,6,0.219,385,160.6,3,1,0.373,0.1110157552218513,1,144.54,0.0746,0.27975
573,7,0.219,579,241.6,4,0,,0.15764123946372055,1,217.44,,
573,8,0.219,217,90.5,3,1,0.359,0.23862409406667204,1,90.5,0.0718,0.26925
574,1,0.251,299,119.4,3,1,0.339,0.3055786713532356,1,119.4,0.06780000000000001,0.25425000000000003
574,2,0.251,251,100.2,3,1,0.31,0.03384285952395524,1,100.2,0.062,0.23249999999999998
574,3,0.251,398,158.9,3,0,,0.250188679838825,0,143.01000000000002,,
574,4,0.251,136,54.3,4,1,0.44,0.26680892253231847,1,54.3,0.08800000000000001,0.33
574,5,0.251,586,234.0,4,0,,0.22324557436844483,0,210.6,,
574,6,0.251,269,107.4,7,1,0.491,0.3801273839015879,1,107.4,0.09820000000000001,0.36824999999999997
574,7,0.251,526,210.0,2,0,,0.2931780074250871,0,189.0,,
574,8,0.251,312,124.6,7,0,,0.3820191908080897,1,112.14,,
575,1,0.134,455,215.1,5,0,,0.11240394796497678,1,193.59,,
575,2,0.134,146,69.0,1,1,0.392,0.22774774925069252,1,69.0,0.07840000000000001,0.29400000000000004
575,3,0.134,336,158.9,4,1,0.287,0.29750663945275196,1,143.01000000000002,0.0574,0.21525
575,4,0.134,119,56.3,1,1,0.285,0.2651693449272661,1,56.3,0.056999999999999995,0.21375
575,5,0.134,139,65.7,5,1,0.403,0.02478584065712669,1,65.7,0.0806,0.30225
575,6,0.134,347,164.1,3,1,0.415,0.1086323922457619,0,147.69,0.083,
575,7,0.134,269,127.2,4,1,0.238,0.09948352945502037,1,127.2,0.0476,0.1785
575,8,0.134,285,134.8,3,1,0.417,0.18292545350763278,1,134.8,0.0834,0.31275
576,1,0.258,350,138.6,3,1,0.575,0.32663535550145334,0,124.74,0.11499999999999999,
576,2,0.258,260,103.0,3,1,0.522,0.17411073259742638,1,103.0,0.1044,0.3915
576,3,0.258,133,52.7,3,1,0.418,0.2647838513916938,1,52.7,0.08360000000000001,0.3135
576,4,0.258,256,101.4,1,1,0.337,0.05600726678438636,1,101.4,0.0674,0.25275000000000003
576,5,0.258,102,40.4,4,1,0.386,0.402194500580189,1,40.4,0.0772,0.2895
576,6,0.258,159,63.0,4,1,0.426,0.20676257593233066,1,63.0,0.0852,0.3195
576,7,0.258,419,165.9,6,0,,0.2635863939844497,1,149.31,,
576,8,0.258,371,146.9,4,1,0.377,0.22703502860119387,1,132.21,0.07540000000000001,0.28275
577,1,0.576,264,73.6,5,1,0.826,0.6906027575013415,1,73.6,0.1652,0.6194999999999999
577,2,0.576,392,109.3,3,0,,0.29224935586026207,1,98.37,,
577,3,0.576,222,61.9,3,1,0.659,0.5743389657674091,1,61.9,0.1318,0.49425
577,4,0.576,543,151.4,6,0,,0.5654181242502302,1,136.26000000000002,,
577,5,0.576,402,112.1,5,0,,0.5306363612408317,1,100.89,,
577,6,0.576,228,63.6,4,1,0.571,0.7486226545635633,1,63.6,0.1142,0.42824999999999996
577,7,0.576,297,82.8,5,1,0.516,0.48726705411442284,1,82.8,0.10320000000000001,0.387
577,8,0.576,509,141.9,3,1,0.632,0.653179617723566,1,127.71000000000001,0.1264,0.474
578,1,0.175,557,247.6,4,1,0.392,0.21062527887060833,0,222.84,0.07840000000000001,
578,2,0.175,583,259.2,5,0,,0.3011519252535516,0,233.28,,
578,3,0.175,549,244.1,4,1,0.258,0.10828109152224945,1,219.69,0.05160000000000001,0.1935
578,4,0.175,535,237.9,4,0,,0.10170311008762409,1,214.11,,
578,5,0.175,142,63.1,3,1,0.283,0.2846069907477399,1,63.1,0.0566,0.21225
578,6,0.175,364,161.8,4,1,0.242,0.21753213083301104,1,145.62,0.0484,0.1815
578,7,0.175,241,107.1,1,1,0.364,0.02050626533232411,1,107.1,0.0728,0.273
578,8,0.175,332,147.6,4,1,0.469,0.12106949855367294,1,132.84,0.0938,0.35175
579,1,0.44,297,94.7,3,1,0.682,0.4786382653848061,1,94.7,0.13640000000000002,0.5115000000000001
579,2,0.44,364,116.1,5,1,0.483,0.5237764221546589,1,104.49,0.0966,0.36224999999999996
579,3,0.44,552,176.1,5,0,,0.37207693468070446,1,158.49,,
579,4,0.44,515,164.3,5,1,0.611,0.14857440101830588,1,147.87,0.1222,0.45825
579,5,0.44,421,134.3,6,1,0.385,0.49232231857370334,1,120.87000000000002,0.07700000000000001,0.28875
579,6,0.44,431,137.5,4,0,,0.3179679310056024,1,123.75,,
579,7,0.44,348,111.0,2,1,0.501,0.23826612018775886,1,99.9,0.10020000000000001,0.37575000000000003
579,8,0.44,347,110.7,4,0,,0.1567674075015859,1,99.63000000000001,,
580,1,0.24,337,136.6,3,1,0.409,0.3213980860197741,0,122.94,0.0818,
580,2,0.24,344,139.5,6,1,0.271,0.25286174504049663,1,125.55,0.054200000000000005,0.20325000000000001
580,3,0.24,180,73.0,4,1,0.378,0.21743436192877483,1,73.0,0.0756,0.2835
580,4,0.24,119,48.2,6,1,0.176,0.3789024362962762,1,48.2,0.0352,0.132
580,5,0.24,387,156.9,5,0,,0.30373246830230727,0,141.21,,
580,6,0.24,309,125.3,5,0,,0.40163000427219164,1,112.77,,
580,7,0.24,123,49.9,7,1,0.44,0.10072645278330034,1,49.9,0.08800000000000001,0.33
580,8,0.24,371,150.4,8,1,0.488,0.23654493760460363,0,135.36,0.0976,
581,1,0.446,166,52.7,7,1,0.423,0.28432866250519856,1,52.7,0.08460000000000001,0.31725
581,2,0.446,160,50.8,9,1,0.747,0.4230617668144533,1,50.8,0.1494,0.56025
581,3,0.446,573,181.8,6,0,,0.4211384146233323,1,163.62,,
581,4,0.446,315,99.9,11,1,0.697,0.5086613637263071,1,89.91000000000001,0.1394,0.5227499999999999
581,5,0.446,395,125.3,8,1,0.561,0.45055638811418985,0,112.77,0.11220000000000002,
581,6,0.446,151,47.9,7,1,0.462,0.5083407138279916,1,47.9,0.09240000000000001,0.34650000000000003
581,7,0.446,583,184.9,5,0,,0.5163440133138895,0,166.41,,
581,8,0.446,223,70.7,6,1,0.479,0.6614928677383143,1,70.7,0.0958,0.35924999999999996
582,1,0.418,122,39.9,5,0,,0.38647033447138757,0,39.9,,
582,2,0.418,148,48.4,2,1,0.697,0.3238977299333621,1,48.4,0.1394,0.5227499999999999
582,3,0.418,195,63.7,4,1,0.543,0.44260836153164085,1,63.7,0.10860000000000002,0.40725
582,4,0.418,449,146.7,6,0,,0.3377719972860456,1,132.03,,
582,5,0.418,479,156.5,2,1,0.704,0.5661960768436536,1,140.85,0.1408,0.528
582,6,0.418,291,95.1,3,1,0.552,0.3896781961054767,1,95.1,0.11040000000000001,0.41400000000000003
582,7,0.418,198,64.7,8,1,0.478,0.3614423632126009,1,64.7,0.0956,0.3585
582,8,0.418,168,54.9,4,1,0.627,0.37086842788488816,1,54.9,0.1254,0.47025
583,1,0.125,527,253.0,2,0,,0.19684174234716412,1,227.70000000000002,,
583,2,0.125,228,109.5,2,1,0.195,0.10922530167685147,1,109.5,0.03900000000000001,0.14625
583,3,0.125,250,120.0,3,1,0.297,0.06083331798696176,1,120.0,0.0594,0.22275
583,4,0.125,205,98.4,8,1,0.376,0.2915351917623531,1,98.4,0.0752,0.28200000000000003
583,5,0.125,443,212.7,8,0,,0.03938301593382498,0,191.43,,
583,6,0.125,122,58.6,2,1,0.346,0.12855660740329936,1,58.6,0.0692,0.25949999999999995
583,7,0.125,357,171.4,2,1,0.262,0.19023061516102305,0,154.26000000000002,0.0524,
583,8,0.125,312,149.8,1,1,0.592,0.0,1,134.82000000000002,0.1184,0.44399999999999995
584,1,0.414,381,125.1,4,0,,0.4620260501405925,1,112.59,,
584,2,0.414,139,45.6,3,1,0.669,0.30848923245195503,1,45.6,0.1338,0.50175
584,3,0.414,405,133.0,7,0,,0.49627827808340025,1,119.7,,
584,4,0.414,272,89.3,3,1,0.331,0.31773489880810235,1,89.3,0.06620000000000001,0.24825000000000003
584,5,0.414,195,64.0,4,1,0.461,0.48327690318488603,1,64.0,0.0922,0.34575
584,6,0.414,121,39.7,6,1,0.551,0.5245833066294713,1,39.7,0.11020000000000002,0.41325
584,7,0.414,220,72.2,4,1,0.583,0.5001436525632805,1,72.2,0.1166,0.43724999999999997
584,8,0.414,139,45.6,5,1,0.431,0.4391316648238102,1,45.6,0.0862,0.32325
585,1,0.086,103,52.8,5,1,0.242,0.06286990570703005,1,52.8,0.0484,0.1815
585,2,0.086,297,152.2,4,1,0.36,0.028358042366515603,1,152.2,0.072,0.27
585,3,0.086,314,160.9,3,0,,0.2331034690817104,1,144.81,,
585,4,0.086,221,113.2,0,1,0.156,0.016050477983235667,1,113.2,0.031200000000000002,0.11699999999999999
585,5,0.086,252,129.1,1,1,0.356,0.0,1,129.1,0.0712,0.267
585,6,0.086,208,106.6,3,1,0.176,0.15253689350328298,1,106.6,0.0352,0.132
585,7,0.086,181,92.7,4,1,0.311,0.00638631968135045,1,92.7,0.062200000000000005,0.23325
585,8,0.086,260,133.2,4,1,0.237,0.0,1,133.2,0.0474,0.17775
586,1,0.102,524,261.0,4,0,,0.0,1,234.9,,
586,2,0.102,109,54.3,2,0,,0.05370901605394822,0,54.3,,
586,3,0.102,344,171.3,1,1,0.113,0.09372849761035068,0,154.17000000000002,0.022600000000000002,
586,4,0.102,172,85.7,3,1,0.248,0.12630917276606987,1,85.7,0.049600000000000005,0.186
586,5,0.102,137,68.2,8,1,0.199,0.19713062442994833,1,68.2,0.0398,0.14925
586,6,0.102,127,63.2,3,1,0.147,0.15468979236657937,1,63.2,0.0294,0.11024999999999999
586,7,0.102,506,252.0,4,0,,0.08291277804468201,0,226.8,,
586,8,0.102,155,77.2,5,1,0.288,0.082180432362028,1,77.2,0.0576,0.21599999999999997
587,1,0.229,434,178.7,2,0,,0.28001574689151837,1,160.82999999999998,,
587,2,0.229,164,67.5,6,1,0.465,0.356257016292857,1,67.5,0.09300000000000001,0.34875
587,3,0.229,339,139.6,4,1,0.45,0.24163141994832002,1,125.64,0.09000000000000001,0.3375
587,4,0.229,372,153.2,5,0,,0.18208691457895912,1,137.88,,
587,5,0.229,231,95.1,3,1,0.332,0.12971339989144545,1,95.1,0.0664,0.249
587,6,0.229,270,111.2,0,1,0.338,0.08447947355877744,1,111.2,0.06760000000000001,0.2535
587,7,0.229,555,228.6,3,0,,0.29562696720435233,1,205.74,,
587,8,0.229,430,177.1,3,0,,0.2867978523639557,1,159.39,,
588,1,0.547,246,70.5,5,1,0.677,0.6047363525106662,1,70.5,0.13540000000000002,0.50775
588,2,0.547,345,98.9,3,1,0.682,0.5341340553647944,1,89.01,0.13640000000000002,0.5115000000000001
588,3,0.547,396,113.5,5,1,0.74,0.6876934745891752,1,102.15,0.148,0.5549999999999999
588,4,0.547,570,163.4,0,0,,0.4985881505415183,1,147.06,,
588,5,0.547,546,156.5,6,0,,0.6425269237207206,1,140.85,,
588,6,0.547,293,84.0,2,1,0.611,0.5431257105010457,1,84.0,0.1222,0.45825
588,7,0.547,341,97.7,5,1,0.66,0.4861649235320663,0,87.93,0.132,
588,8,0.547,577,165.4,3,0,,0.6062530307317762,1,148.86,,
589,1,0.351,357,125.8,2,1,0.472,0.39196361186839934,0,113.22,0.0944,
589,2,0.351,517,182.2,3,0,,0.38669727592669256,0,163.98,,
589,3,0.351,524,184.7,4,0,,0.35912784220561983,1,166.23,,
589,4,0.351,445,156.9,6,0,,0.3472106918283169,1,141.21,,
589,5,0.351,497,175.2,2,0,,0.5898371992870438,1,157.68,,
589,6,0.351,247,87.1,1,1,0.371,0.46942566451961726,1,87.1,0.0742,0.27825
589,7,0.351,347,122.3,1,1,0.601,0.4232826894985512,1,110.07,0.1202,0.45075
589,8,0.351,525,185.1,4,0,,0.3621799158203388,1,166.59,,
590,1,0.139,214,100.4,1,1,0.301,0.23971572005966693,1,100.4,0.060200000000000004,0.22575
590,2,0.139,238,111.7,3,1,0.438,0.1907994776391452,1,111.7,0.08760000000000001,0.3285
590,3,0.139,184,86.3,4,1,0.16,0.14162047527740357,1,86.3,0.032,0.12
590,4,0.139,258,121.0,4,1,0.299,0.1086435674734085,1,121.0,0.0598,0.22425
590,5,0.139,256,120.1,9,1,0.177,0.1309082662337312,1,120.1,0.0354,0.13274999999999998
590,6,0.139,123,57.7,3,1,0.309,0.0,1,57.7,0.0618,0.23175
590,7,0.139,152,71.3,6,1,0.21,0.1600600839297642,1,71.3,0.042,0.1575
590,8,0.139,399,187.2,3,0,,0.09015239198896405,0,168.48,,
591,1,0.054,185,100.2,2,1,0.089,0.2132669998282884,1,100.2,0.0178,0.06675
591,2,0.054,390,211.3,1,0,,0.055934407081175426,1,190.17000000000002,,
591,3,0.054,429,232.4,3,0,,0.0,0,209.16,,
591,4,0.054,461,249.8,3,1,0.307,0.04901198458718823,1,224.82000000000002,0.0614,0.23025
591,5,0.054,173,93.7,4,1,0.337,0.0,1,93.7,0.0674,0.25275000000000003
591,6,0.054,387,209.7,5,0,,0.10134074157124665,0,188.73,,
591,7,0.054,386,209.1,5,1,0.0,0.08309473643394855,1,188.19,0.0,0.0
591,8,0.054,439,237.9,1,0,,0.14978396311082676,0,214.11,,
592,1,0.381,368,125.4,5,1,0.521,0.30191182083054346,1,112.86000000000001,0.10420000000000001,0.39075000000000004
592,2,0.381,561,191.1,5,0,,0.3844008096228147,1,171.99,,
592,3,0.381,382,130.1,2,1,0.362,0.24449782045733648,1,117.09,0.0724,0.27149999999999996
592,4,0.381,323,110.0,6,1,0.693,0.4511494781924715,0,99.0,0.1386,
592,5,0.381,374,127.4,9,1,0.587,0.4328871180440122,1,114.66000000000001,0.1174,0.44025
592,6,0.381,419,142.7,7,0,,0.4305805021027571,0,128.43,,
592,7,0.381,507,172.7,3,0,,0.3811619031356941,1,155.43,,
592,8,0.381,253,86.2,5,1,0.61,0.4224772890788791,1,86.2,0.122,0.4575
593,1,0.279,502,193.2,5,0,,0.4394339108308597,0,173.88,,
593,2,0.279,180,69.3,4,1,0.36,0.25049057429579863,1,69.3,0.072,0.27
593,3,0.279,214,82.4,6,0,,0.29286451837100846,0,82.4,,
593,4,0.279,588,226.3,3,0,,0.17038737008185906,1,203.67000000000002,,
593,5,0.279,493,189.8,4,0,,0.1921739038401668,1,170.82000000000002,,
593,6,0.279,391,150.5,2,1,0.452,0.28878132930933076,0,135.45000000000002,0.09040000000000001,
593,7,0.279,504,194.0,5,0,,0.38939335467019076,1,174.6,,
593,8,0.279,103,39.6,4,1,0.36,0.2533719175748428,1,39.6,0.072,0.27
594,1,0.307,314,116.8,5,1,0.345,0.2834083470687876,1,105.12,0.06899999999999999,0.25875
594,2,0.307,215,80.0,3,1,0.393,0.2663114755495625,1,80.0,0.0786,0.29475
594,3,0.307,566,210.5,3,0,,0.2535243329155677,1,189.45000000000002,,
594,4,0.307,441,164.0,5,1,0.334,0.3364971455708822,1,147.6,0.06680000000000001,0.2505
594,5,0.307,323,120.1,4,1,0.536,0.15727423548213554,1,108.09,0.10720000000000002,0.402
594,6,0.307,194,72.1,5,1,0.559,0.43509395766667275,1,72.1,0.11180000000000001,0.41925
594,7,0.307,334,124.2,15,1,0.515,0.24045777018705394,0,111.78,0.10300000000000001,
594,8,0.307,430,159.9,8,0,,0.37919034854381417,1,143.91,,
595,1,0.343,291,103.6,3,1,0.566,0.21600014026061243,1,103.6,0.1132,0.4245
595,2,0.343,378,134.5,3,0,,0.40988401305462185,1,121.05,,
595,3,0.343,532,189.3,2,1,0.573,0.4101944607814498,1,170.37,0.1146,0.42974999999999997
595,4,0.343,343,122.1,6,1,0.604,0.38142020720058967,1,109.89,0.1208,0.45299999999999996
595,5,0.343,351,124.9,7,1,0.496,0.2435571478200208,1,112.41000000000001,0.09920000000000001,0.372
595,6,0.343,427,152.0,4,1,0.628,0.36795481895980775,0,136.8,0.12560000000000002,
595,7,0.343,282,100.4,5,1,0.498,0.22469438152656113,1,100.4,0.09960000000000001,0.3735
595,8,0.343,388,138.1,6,0,,0.31772367449038147,0,124.28999999999999,,
596,1,0.476,214,65.8,5,1,0.647,0.5789413100955326,1,65.8,0.12940000000000002,0.48525
596,2,0.476,381,117.1,4,1,0.726,0.5556701927070742,1,105.39,0.1452,0.5445
596,3,0.476,546,167.8,5,0,,0.4775182942540433,0,151.02,,
596,4,0.476,524,161.0,7,0,,0.3785193424077158,1,144.9,,
596,5,0.476,274,84.2,6,1,0.658,0.5405587712174194,1,84.2,0.13160000000000002,0.49350000000000005
596,6,0.476,443,136.2,3,0,,0.4779381237698025,1,122.58,,
596,7,0.476,242,74.4,6,1,0.384,0.24396844017695762,1,74.4,0.07680000000000001,0.28800000000000003
596,8,0.476,539,165.7,7,0,,0.5542629826316519,1,149.13,,
597,1,0.255,563,223.6,4,0,,0.25257671661303077,0,201.24,,
597,2,0.255,571,226.7,3,0,,0.37524512479830724,1,204.03,,
597,3,0.255,349,138.6,7,0,,0.14547294811571954,1,124.74,,
597,4,0.255,407,161.6,4,0,,0.0,1,145.44,,
597,5,0.255,529,210.1,5,0,,0.2829083858345185,1,189.09,,
597,6,0.255,402,159.6,6,0,,0.2841563676681973,1,143.64,,
597,7,0.255,178,70.7,3,1,0.401,0.0859328372393548,1,70.7,0.08020000000000001,0.30075
597,8,0.255,249,98.9,1,1,0.272,0.15715004541333938,1,98.9,0.054400000000000004,0.20400000000000001
598,1,0.501,566,169.6,7,0,,0.7765217743719901,1,152.64,,
598,2,0.501,499,149.5,8,0,,0.47043893858461966,1,134.55,,
598,3,0.501,458,137.2,6,1,0.622,0.5740958976376216,1,123.47999999999999,0.12440000000000001,0.4665
598,4,0.501,390,116.9,8,1,0.693,0.4359340172631616,1,105.21000000000001,0.1386,0.5197499999999999
598,5,0.501,320,95.9,9,1,0.586,0.2919697101146843,1,86.31,0.1172,0.4395
598,6,0.501,571,171.1,7,0,,0.4839741753204094,1,153.99,,
598,7,0.501,465,139.3,4,1,0.488,0.4744395439713895,0,125.37000000000002,0.0976,
598,8,0.501,533,159.7,5,0,,0.46101217613316287,0,143.73,,
599,1,0.154,262,120.2,3,1,0.398,0.14253591644936076,1,120.2,0.0796,0.2985
599,2,0.154,321,147.2,4,1,0.361,0.18042682716456365,1,132.48,0.0722,0.27075
599,3,0.154,336,154.1,4,1,0.269,0.13898830487461933,0,138.69,0.05380000000000001,
599,4,0.154,523,239.9,1,0,,0.027599383205263617,1,215.91,,
599,5,0.154,394,180.7,5,0,,0.20261847915619388,0,162.63,,
599,6,0.154,472,216.5,2,0,,0.0,1,194.85,,
599,7,0.154,464,212.8,3,0,,0.0,1,191.52,,
599,8,0.154,269,123.4,6,1,0.32,0.22791804947015679,1,123.4,0.064,0.24
600,1,0.063,351,187.0,2,1,0.287,0.11370202721353569,1,168.3,0.0574,0.21525
600,2,0.063,496,264.2,2,0,,0.0572604634925964,1,237.78,,
600,3,0.063,317,168.8,3,0,,0.0,1,151.92000000000002,,
600,4,0.063,243,129.4,2,1,0.369,0.0,1,129.4,0.0738,0.27675
600,5,0.063,396,210.9,4,0,,0.036725325231349595,0,189.81,,
600,6,0.063,415,221.0,2,0,,0.0,0,198.9,,
600,7,0.063,419,223.2,5,1,0.447,0.0,1,200.88,0.08940000000000001,0.33525
600,8,0.063,571,304.1,4,0,,0.12823303381766799,1,273.69000000000005,,
601,1,0.448,403,127.5,9,0,,0.5907305364289217,1,114.75,,
601,2,0.448,148,46.8,3,1,0.703,0.40605652473414494,1,46.8,0.1406,0.52725
601,3,0.448,382,120.8,0,1,0.506,0.5236488354316099,1,108.72,0.10120000000000001,0.3795
601,4,0.448,179,56.6,6,1,0.639,0.2565939929412533,1,56.6,0.1278,0.47925
601,5,0.448,567,179.4,7,0,,0.5139451241113612,1,161.46,,
601,6,0.448,415,131.3,5,0,,0.3676051585272519,1,118.17000000000002,,
601,7,0.448,335,106.0,7,0,,0.47873456167079703,1,95.4,,
601,8,0.448,215,68.0,5,1,0.416,0.42322475817602906,1,68.0,0.0832,0.312
602,1,0.11,380,186.9,2,0,,0.24204140097838345,1,168.21,,
602,2,0.11,137,67.4,4,1,0.464,0.02255643516600818,1,67.4,0.09280000000000001,0.34800000000000003
602,3,0.11,210,103.3,3,1,0.259,0.17276062975618312,1,103.3,0.051800000000000006,0.19425
602,4,0.11,321,157.9,8,1,0.372,0.08204925367034666,1,142.11,0.07440000000000001,0.279
602,5,0.11,257,126.4,3,1,0.381,0.09416945219903362,1,126.4,0.0762,0.28575
602,6,0.11,388,190.8,4,0,,0.09161461068407903,0,171.72000000000003,,
602,7,0.11,481,236.6,5,0,,0.025432689550588708,1,212.94,,
602,8,0.11,258,126.9,6,1,0.257,0.10859010340933284,1,126.9,0.0514,0.19275
603,1,0.3,584,219.1,7,0,,0.2937351777878178,1,197.19,,
603,2,0.3,341,127.9,5,1,0.309,0.32412402484067293,1,115.11000000000001,0.0618,0.23175
603,3,0.3,361,135.4,4,0,,0.30845051456928624,1,121.86000000000001,,
603,4,0.3,207,77.6,0,1,0.401,0.37979945496122364,1,77.6,0.08020000000000001,0.30075
603,5,0.3,371,139.2,1,0,,0.39235086160473687,1,125.27999999999999,,
603,6,0.3,352,132.0,4,1,0.522,0.19493766781721988,1,118.8,0.1044,0.3915
603,7,0.3,248,93.0,2,1,0.365,0.3868772500590771,1,93.0,0.073,0.27375
603,8,0.3,488,183.0,2,0,,0.18136635728901454,1,164.70000000000002,,
604,1,0.536,254,73.5,7,1,0.727,0.5947855888137735,1,73.5,0.1454,0.54525
604,2,0.536,121,35.0,5,1,0.512,0.5979738784702869,1,35.0,0.1024,0.384
604,3,0.536,546,158.1,8,0,,0.3448683108337496,1,142.29,,
604,4,0.536,131,37.9,2,1,0.755,0.545297924652941,1,37.9,0.15100000000000002,0.56625
604,5,0.536,523,151.4,4,0,,0.4891503886639684,1,136.26000000000002,,
604,6,0.536,117,33.9,2,1,0.837,0.46012347420646255,1,33.9,0.1674,0.62775
604,7,0.536,419,121.3,7,1,0.687,0.6710852330699006,1,109.17,0.13740000000000002,0.51525
604,8,0.536,495,143.3,8,0,,0.47063208593625816,1,128.97000000000003,,
605,1,0.067,312,165.1,4,1,0.122,0.0,0,148.59,0.0244,
605,2,0.067,416,220.1,5,0,,0.07456949400050934,0,198.09,,
605,3,0.067,307,162.4,6,1,0.121,0.13555897462984165,0,146.16,0.0242,
605,4,0.067,381,201.6,6,1,0.391,0.05283514139898732,1,181.44,0.0782,0.29325
605,5,0.067,426,225.4,8,0,,0.18363705456692522,1,202.86,,
605,6,0.067,390,206.3,4,0,,0.12009756619640906,0,185.67000000000002,,
605,7,0.067,587,310.6,1,0,,0.0,1,279.54,,
605,8,0.067,508,268.8,6,0,,0.014053303649299173,0,241.92000000000002,,
606,1,0.337,385,137.9,4,1,0.605,0.2808157900648301,0,124.11000000000001,0.121,
606,2,0.337,420,150.5,3,0,,0.38493609534294226,0,135.45000000000002,,
606,3,0.337,206,73.8,5,1,0.43,0.07451829436258883,1,73.8,0.08600000000000001,0.3225
606,4,0.337,408,146.2,6,0,,0.5919009708717722,1,131.57999999999998,,
606,5,0.337,362,129.7,3,1,0.47,0.39010260948942105,1,116.72999999999999,0.094,0.3525
606,6,0.337,305,109.3,6,1,0.558,0.35188768039176915,0,98.37,0.11160000000000002,
606,7,0.337,265,94.9,10,1,0.405,0.45515677164191465,1,94.9,0.08100000000000002,0.30375
606,8,0.337,282,101.0,5,1,0.27,0.5713654052812625,1,101.0,0.054000000000000006,0.2025
607,1,0.062,323,172.5,2,1,0.264,0.14907466445884032,0,155.25,0.05280000000000001,
607,2,0.062,201,107.4,6,0,,0.15688130964716201,0,107.4,,
607,3,0.062,339,181.1,5,1,0.295,0.07506900244643823,0,162.99,0.059,
607,4,0.062,238,127.1,3,1,0.405,0.047847424663305174,1,127.1,0.08100000000000002,0.30375
607,5,0.062,416,222.2,5,0,,0.014420455599509885,1,199.98,,
607,6,0.062,392,209.4,2,0,,0.0,0,188.46,,
607,7,0.062,155,82.8,3,0,,0.0,0,82.8,,
607,8,0.062,296,158.1,4,1,0.127,0.0,1,158.1,0.025400000000000002,0.09525
608,1,0.267,355,138.9,2,1,0.425,0.2594128549314977,1,125.01,0.085,0.31875
608,2,0.267,297,116.2,4,1,0.377,0.09853324227736132,1,116.2,0.07540000000000001,0.28275
608,3,0.267,572,223.8,7,0,,0.28609165241437107,1,201.42000000000002,,
608,4,0.267,393,153.7,8,0,,0.2633669391957658,1,138.32999999999998,,
608,5,0.267,193,75.5,5,1,0.532,0.2816935298386688,1,75.5,0.10640000000000001,0.399
608,6,0.267,302,118.1,5,1,0.393,0.21478684299800077,1,106.28999999999999,0.0786,0.29475
608,7,0.267,514,201.1,2,0,,0.5746860370180504,1,180.99,,
608,8,0.267,324,126.7,2,1,0.341,0.40301159001803133,1,114.03,0.06820000000000001,0.25575000000000003
609,1,0.015,547,318.8,4,0,,0.0,0,286.92,,
609,2,0.015,211,123.0,2,1,0.111,0.038286808742689825,1,123.0,0.0222,0.08325
609,3,0.015,375,218.6,4,0,,0.0,0,196.74,,
609,4,0.015,480,279.8,2,1,0.031,0.0,0,251.82000000000002,0.006200000000000001,
609,5,0.015,243,141.6,2,0,,0.0,0,141.6,,
609,6,0.015,554,322.9,5,0,,0.058221669075925395,1,290.61,,
609,7,0.015,166,96.8,5,1,0.301,0.0,1,96.8,0.060200000000000004,0.22575
609,8,0.015,113,65.9,3,1,0.274,0.11178260240252041,1,65.9,0.05480000000000001,0.20550000000000002
610,1,0.093,537,271.7,5,0,,0.1923782214530439,1,244.53,,
610,2,0.093,247,125.0,3,1,0.265,0.23039143852114496,1,125.0,0.053000000000000005,0.19875
610,3,0.093,152,76.9,7,1,0.363,0.007761323392589642,1,76.9,0.0726,0.27225
610,4,0.093,553,279.8,3,0,,0.14053656106920104,0,251.82000000000002,,
610,5,0.093,313,158.4,5,1,0.268,0.15624542166423008,0,142.56,0.05360000000000001,
610,6,0.093,242,122.4,2,1,0.248,0.04558218248960351,1,122.4,0.049600000000000005,0.186
610,7,0.093,523,264.6,1,0,,0.01582280426071249,1,238.14000000000001,,
610,8,0.093,181,91.6,6,1,0.18,0.2539520665775973,1,91.6,0.036,0.135
611,1,0.162,196,88.8,3,1,0.142,0.18474958757320536,1,88.8,0.028399999999999998,0.10649999999999998
611,2,0.162,561,254.2,2,0,,0.22559677507117382,0,228.78,,
611,3,0.162,229,103.8,5,1,0.425,0.07979239881720726,1,103.8,0.085,0.31875
611,4,0.162,132,59.8,6,1,0.356,0.04007155334778062,1,59.8,0.0712,0.267
611,5,0.162,540,244.7,4,0,,0.10505502255078897,1,220.23,,
611,6,0.162,191,86.5,4,1,0.31,0.1495978612610003,1,86.5,0.062,0.23249999999999998
611,7,0.162,475,215.2,3,0,,0.05557799931826511,1,193.68,,
611,8,0.162,344,155.9,3,1,0.348,0.1610155191349617,1,140.31,0.0696,0.261
612,1,0.056,416,224.6,3,0,,0.0,1,202.14,,
